age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y,date,latitude,longitude,id,contact_month,contact_year,contactado_previamente,Income,Kidhome,Teenhome,Dt_Customer,NumWebVisitsMonth,hoja_origen
36.0,admin.,single,unknown,no,yes,no,cellular,95,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2017-04-27,27.356,-104.117,c1169d6b-6486-4999-8d96-aef7ae840089,4.0,2017.0,False,105141,1,0,2012-01-26,20,2012
46.0,admin.,single,university.degree,no,yes,yes,cellular,62,7,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2018-03-05,45.127,-103.28,807eefbf-5cb9-4b74-8da7-e1e78d4f928f,3.0,2018.0,False,112655,1,1,2012-07-31,13,2012
47.0,technician,single,unknown,no,no,no,cellular,117,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2016-04-27,34.116,-77.971,b9e1b429-01fe-4825-b2ef-fd2512431bec,4.0,2016.0,False,75330,0,2,2012-01-25,13,2012
38.0,unemployed,married,basic.4y,unknown,yes,no,cellular,176,20,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2018-05-11,40.784,-108.172,28626c28-16e9-4328-93af-5369ab5fce7a,5.0,2018.0,False,124126,0,0,2012-04-18,25,2012
36.0,admin.,married,professional.course,no,yes,no,cellular,47,7,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2018-02-28,47.676,-115.037,79bdac6f-46d0-4210-8bd5-1cfa4715437c,2.0,2018.0,False,118116,2,0,2012-02-17,24,2012
42.0,services,single,unknown,unknown,yes,no,telephone,105,7,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228.1,no,2019-09-22,24.732,-84.067,9cd6669e-05e6-4ffa-83dd-c0049033e8ac,9.0,2019.0,False,159535,0,2,2012-01-19,20,2012
47.0,admin.,married,high.school,unknown,yes,yes,cellular,10,22,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228.1,no,2019-05-18,31.155,-119.265,ee265f7b-0a2e-4fd6-ac1d-e70a784a6c62,5.0,2019.0,False,119588,0,2,2012-05-29,16,2012
37.0,technician,single,professional.course,no,yes,no,cellular,62,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2016-04-07,29.237,-120.186,6f577cdc-e431-460b-8b7f-9eef34a5530f,4.0,2016.0,False,140872,1,1,2012-06-02,6,2012
57.0,admin.,married,university.degree,unknown,yes,yes,telephone,168,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2015-11-05,27.825,-70.298,e34aac59-4826-4784-a90a-bf4da009e177,11.0,2015.0,False,23271,0,0,2012-11-01,9,2012
39.0,admin.,single,university.degree,no,no,no,cellular,60,1,999,0,nonexistent,1.4,93.918,-42.7,4.856,5228.1,no,2018-08-12,32.87,-81.414,17f5f1fd-da34-4225-aeb8-4ca015490932,8.0,2018.0,False,174983,0,0,2012-09-20,5,2012
53.0,technician,single,professional.course,no,no,no,cellular,114,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2018-07-27,40.085,-108.802,6924b64b-417d-408b-9d1d-996930118935,7.0,2018.0,False,45603,2,0,2012-04-08,32,2012
55.0,technician,married,basic.9y,unknown,yes,no,cellular,234,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2016-11-09,27.382,-83.945,637ec8ba-7e76-4674-949a-0058071f2cbf,11.0,2016.0,False,60309,2,0,2012-06-12,19,2012
45.0,management,divorced,university.degree,no,yes,yes,cellular,192,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2017-03-20,27.881,-72.277,e61f1e78-b005-44fc-9a4c-bfeebe6b9472,3.0,2017.0,False,82532,1,1,2012-01-24,18,2012
53.0,blue-collar,married,high.school,no,yes,no,cellular,118,7,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2017-09-10,38.009,-120.66,a20c1e58-7cb3-4227-8a4d-324e3ae7a35e,9.0,2017.0,False,104160,0,0,2012-09-09,22,2012
51.0,services,married,high.school,unknown,no,no,cellular,158,1,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228.1,no,2017-01-27,38.315,-123.509,2cb124aa-9088-44d7-86bd-1bfa5bed0dd1,1.0,2017.0,False,36951,1,2,2012-04-06,1,2012
31.0,blue-collar,single,professional.course,no,no,yes,telephone,186,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2018-09-26,47.737,-124.936,ea8440b9-ba7d-4fcf-9ca9-211ea5b50253,9.0,2018.0,False,112280,2,1,2012-05-09,23,2012
35.0,admin.,married,university.degree,no,yes,yes,cellular,82,20,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228.1,no,2019-07-12,33.503,-114.638,bace6c9f-1212-407d-bae5-c10f341a906a,7.0,2019.0,False,160616,0,0,2012-09-04,25,2012
42.0,services,divorced,high.school,no,yes,yes,cellular,148,14,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2015-01-05,40.892,-82.015,af48c731-5a0a-49d7-bf4a-e9c93184875d,1.0,2015.0,False,64683,1,0,2012-01-14,17,2012
43.0,admin.,married,high.school,no,no,no,cellular,215,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2019-04-24,43.739,-117.478,3dccef8a-fd0e-48c0-b358-466731569fff,4.0,2019.0,False,30575,1,2,2012-08-06,11,2012
36.0,admin.,married,university.degree,no,yes,no,cellular,54,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2016-11-06,38.292,-109.119,f8abd0ce-26ba-41ad-825d-3247329bd17b,11.0,2016.0,False,161986,2,1,2012-11-13,8,2012
50.0,management,divorced,high.school,no,no,no,cellular,36,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2015-02-03,39.005,-88.216,f958a967-cf31-4f2e-84ac-10acbf346355,2.0,2015.0,False,98079,2,0,2012-08-14,27,2012
36.0,admin.,single,university.degree,no,yes,yes,cellular,146,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2016-09-09,27.853,-88.373,05683778-352e-4394-ab56-8b5d1b268ee1,9.0,2016.0,False,114306,0,0,2012-05-25,30,2012
54.0,housemaid,married,professional.course,no,no,no,cellular,604,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2015-11-10,42.948,-104.097,a003d125-297c-4194-866e-8a473151a89c,11.0,2015.0,False,166534,0,2,2012-07-23,24,2012
33.0,entrepreneur,married,university.degree,no,yes,no,cellular,303,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2017-03-07,39.651,-95.289,e2a759cd-32a0-4bd6-905a-0957970a9016,3.0,2017.0,False,161502,2,2,2012-09-14,2,2012
57.0,unknown,married,unknown,unknown,no,no,cellular,156,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2017-08-11,49.337,-107.784,840d51aa-d3fc-4866-8b87-6eeffa173dc3,8.0,2017.0,False,79177,0,0,2012-04-04,15,2012
48.0,retired,married,basic.4y,unknown,no,no,cellular,32,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2017-02-20,44.059,-85.682,91fecc2f-ba56-45e2-a5a9-b147d46db039,2.0,2017.0,False,105129,1,2,2012-03-19,23,2012
36.0,admin.,married,university.degree,unknown,yes,no,cellular,874,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes,2018-02-08,36.9,-90.976,e0fa6b0f-eb02-4cea-9916-da1448032219,2.0,2018.0,False,155992,1,1,2012-06-12,10,2012
41.0,services,married,unknown,no,no,no,cellular,99,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2015-07-25,34.263,-106.71,c2dd0662-68ca-4451-8c82-e47a6fde153e,7.0,2015.0,False,148196,2,0,2012-02-19,15,2012
60.0,retired,divorced,basic.4y,no,yes,no,telephone,50,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2015-02-21,35.715,-99.247,fcb9e2ac-e5ee-4132-84c0-60b7963dbac3,2.0,2015.0,False,29680,1,0,2012-04-16,5,2012
39.0,blue-collar,divorced,basic.4y,no,yes,no,cellular,648,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes,2019-06-05,37.101,-110.962,247540ac-1036-403e-b819-893051a32faf,6.0,2019.0,False,88695,0,2,2012-02-26,22,2012
54.0,management,married,university.degree,no,yes,yes,telephone,44,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2018-11-05,32.888,-108.652,bc522963-01dc-4d19-ae5e-d85e9bccf540,11.0,2018.0,False,103996,2,2,2012-06-04,13,2012
36.0,technician,married,professional.course,no,no,no,cellular,71,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2016-03-20,40.219,-124.94,88c2a8be-00b9-4336-8da7-e9609e4c302a,3.0,2016.0,False,158146,2,1,2012-03-24,5,2012
43.0,admin.,married,university.degree,no,yes,no,cellular,101,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2019-04-22,48.188,-120.028,b1de81c2-6df8-46af-bbc0-705ffb4b37ee,4.0,2019.0,False,105669,2,0,2012-04-19,26,2012
36.0,blue-collar,married,basic.6y,no,yes,no,cellular,109,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2016-01-14,35.886,-90.502,1c805672-5664-48b2-9454-e43d7df49a9d,1.0,2016.0,False,175927,2,0,2012-04-24,1,2012
43.0,management,divorced,university.degree,no,yes,no,cellular,76,1,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228.1,no,2019-11-01,39.276,-81.961,9f886252-3e00-4743-9956-49c16801b0fc,11.0,2019.0,False,105882,0,0,2012-09-17,12,2012
49.0,admin.,single,university.degree,no,no,no,cellular,90,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2015-07-15,37.383,-67.89,6429baef-4259-475c-847d-b4d68f8f8ddb,7.0,2015.0,False,64696,1,2,2012-08-02,22,2012
54.0,management,married,university.degree,no,no,yes,cellular,218,1,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228.1,no,2018-06-15,25.021,-101.41,9c07df1f-e152-43a8-a036-fef3ba0ee400,6.0,2018.0,False,46475,1,2,2012-10-10,9,2012
36.0,blue-collar,married,basic.6y,no,no,no,cellular,164,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2016-06-10,48.657,-103.477,b37ae134-8ca7-4f5b-b324-9ccaeae03288,6.0,2016.0,False,118909,2,1,2012-06-25,4,2012
47.0,technician,married,basic.9y,no,unknown,unknown,cellular,1569,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2018-09-10,46.282,-119.094,9e99eae5-77d7-4e7b-a9ba-4f08a4a6a893,9.0,2018.0,False,23873,1,0,2012-07-05,10,2012
57.0,admin.,married,university.degree,no,yes,no,telephone,7,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2015-02-19,33.021,-94.758,65957416-9af1-42af-85be-e6c1b0defc80,2.0,2015.0,False,14018,2,0,2012-04-19,23,2012
45.0,self-employed,divorced,university.degree,no,no,no,cellular,69,4,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228.1,no,2016-07-04,26.697,-105.304,1fe6a00e-1b76-4b03-a5c1-935c79180cfc,7.0,2016.0,False,11288,0,2,2012-09-05,19,2012
55.0,entrepreneur,divorced,university.degree,no,no,no,cellular,122,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2019-01-22,43.741,-86.488,692a8774-f76c-40c3-bf79-831f0b38168e,1.0,2019.0,False,37052,0,2,2012-08-28,23,2012
36.0,admin.,divorced,high.school,unknown,yes,no,cellular,162,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2017-03-03,37.058,-75.29,496a52bf-93b1-436d-a953-b330e0baf773,3.0,2017.0,False,138325,1,0,2012-09-21,12,2012
54.0,housemaid,divorced,basic.4y,no,unknown,unknown,cellular,179,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2015-12-31,39.798,-79.073,05a4e649-c690-43c1-8739-2b422936703a,12.0,2015.0,False,91231,2,1,2012-10-28,2,2012
42.0,management,married,high.school,unknown,no,no,cellular,179,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2016-10-12,45.257,-80.151,60e1023e-bfb2-42a2-a808-ad0f5fd63cd7,10.0,2016.0,False,115116,1,0,2012-04-10,7,2012
39.0,blue-collar,married,illiterate,unknown,yes,yes,cellular,83,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2018-01-25,35.706,-123.866,99f47249-3d5f-410a-8f4d-aa4f38984979,1.0,2018.0,False,90616,1,2,2012-12-13,2,2012
59.0,retired,divorced,university.degree,unknown,yes,no,cellular,165,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2017-03-08,37.763,-96.126,6e73631e-b810-4991-9994-64301a0afb12,3.0,2017.0,False,143067,0,1,2012-04-01,26,2012
50.0,services,married,high.school,no,no,no,cellular,301,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2019-11-29,34.214,-109.159,2e911565-cee8-4b78-8703-dd766a5e973b,11.0,2019.0,False,33663,2,1,2012-03-20,12,2012
59.0,retired,divorced,university.degree,unknown,yes,no,cellular,466,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2016-07-30,41.148,-86.068,00d15323-ad41-449e-a1db-3626b6682a75,7.0,2016.0,False,64878,0,1,2012-11-17,23,2012
50.0,services,married,high.school,no,yes,no,cellular,117,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2015-12-05,48.216,-68.61,c9d032cf-97b7-4ea9-9ca0-cd61e82724f9,12.0,2015.0,False,124333,0,1,2012-10-04,15,2012
47.0,services,divorced,professional.course,no,yes,no,telephone,165,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2017-07-16,46.604,-85.808,d2f754b2-22a8-4c3c-89ad-3ae659f2200e,7.0,2017.0,False,166599,2,0,2012-04-07,5,2012
44.0,blue-collar,married,unknown,unknown,no,yes,cellular,25,21,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2015-02-03,40.266,-97.27,702ae5bb-a1d4-4669-9f8b-62ada620f87c,2.0,2015.0,False,11473,2,2,2012-12-01,4,2012
47.0,services,divorced,professional.course,no,no,no,cellular,318,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2018-10-26,24.586,-98.857,12b1000e-c056-47ca-ac4a-0dda7cd609f1,10.0,2018.0,False,58821,1,0,2012-08-21,18,2012
46.0,admin.,married,university.degree,unknown,yes,no,cellular,112,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2016-06-27,26.183,-120.81,467e12fd-6a8a-4e85-8647-64b1e079b959,6.0,2016.0,False,91132,0,1,2012-01-27,14,2012
45.0,housemaid,married,basic.4y,no,yes,no,cellular,241,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2018-09-07,35.353,-95.317,d496b4c4-551b-4fee-8b15-f413447ddd21,9.0,2018.0,False,171030,0,2,2012-12-04,32,2012
52.0,entrepreneur,divorced,high.school,unknown,yes,no,cellular,710,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes,2019-05-16,38.601,-105.8,c6bf89eb-967b-4db5-9682-525a5ea1cf10,5.0,2019.0,False,96496,2,2,2012-12-12,14,2012
55.0,blue-collar,divorced,basic.9y,no,yes,yes,cellular,80,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2017-05-15,47.822,-108.615,80928840-0b16-4349-9bcc-992689788de6,5.0,2017.0,False,171183,1,0,2012-05-23,23,2012
50.0,technician,married,professional.course,unknown,yes,no,cellular,116,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2017-12-26,39.503,-98.094,3bd1039d-ee3b-42ea-9850-d46c2000ee92,12.0,2017.0,False,11805,1,1,2012-05-06,13,2012
55.0,retired,divorced,high.school,no,yes,no,cellular,609,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2016-12-05,39.313,-98.01,b0255154-0d12-40db-bc23-70f97fa3628f,12.0,2016.0,False,54768,0,1,2012-11-03,26,2012
50.0,technician,married,professional.course,unknown,no,yes,cellular,106,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2019-02-03,30.934,-93.574,b482f471-9601-4cac-8256-8e7ca839301f,2.0,2019.0,False,106188,0,0,2012-07-25,27,2012
45.0,housemaid,married,basic.4y,unknown,no,no,cellular,164,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2016-01-22,47.072,-101.523,f5802695-a13e-40d4-928a-6d90040e7155,1.0,2016.0,False,150559,1,0,2012-04-04,25,2012
49.0,housemaid,divorced,basic.4y,unknown,yes,no,cellular,129,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2019-09-06,43.564,-121.454,f5b6b871-5a58-401f-b7e8-397db7043fdf,9.0,2019.0,False,145876,1,2,2012-08-25,17,2012
47.0,services,divorced,basic.4y,no,no,no,cellular,149,2,999,0,nonexistent,1.4,,-42.7,,5228.1,no,,44.237,-84.595,16fcf6d6-4e83-403d-b426-50aefcd83c42,,,False,93802,0,2,2012-08-09,3,2012
60.0,retired,divorced,basic.4y,no,yes,no,cellular,600,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes,2015-05-16,45.178,-94.801,63a57385-4464-4dc6-8b52-eea1d4fea70f,5.0,2015.0,False,136337,0,2,2012-07-26,17,2012
46.0,admin.,single,university.degree,no,no,no,cellular,206,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2015-05-26,48.278,-92.614,3198a3e9-8f33-4389-b493-a677c17ebac6,5.0,2015.0,False,78765,2,0,2012-08-05,18,2012
60.0,retired,divorced,high.school,unknown,yes,yes,cellular,102,2,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228.1,no,2015-05-28,29.73,-103.624,415aafb8-2846-45a9-8999-7246691fec13,5.0,2015.0,False,93352,2,1,2012-04-23,4,2012
42.0,admin.,married,basic.9y,unknown,no,no,telephone,75,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2016-11-22,48.131,-72.764,598a64dd-2e37-4d9a-b6df-34631de965e5,11.0,2016.0,False,12616,2,0,2012-11-17,14,2012
53.0,technician,divorced,professional.course,no,no,no,cellular,124,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2015-03-29,38.602,-108.253,f37ebaaf-f64c-4a8d-8e48-4a6e5e1e1d05,3.0,2015.0,False,52861,0,0,2012-11-20,14,2012
53.0,entrepreneur,married,university.degree,unknown,yes,no,cellular,893,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes,2018-01-19,40.704,-106.473,d250ba21-0767-4b04-bc39-44180614b444,1.0,2018.0,False,112793,1,2,2012-09-06,5,2012
36.0,services,single,high.school,no,yes,no,cellular,43,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2016-11-17,31.869,-95.854,29d6958c-0740-472e-89d6-cd9c69a6980d,11.0,2016.0,False,65304,1,2,2012-05-02,26,2012
42.0,admin.,married,basic.9y,unknown,no,yes,cellular,336,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2017-10-22,38.55,-113.214,b9118633-da72-41f6-b3de-7266c41e726b,10.0,2017.0,False,89080,1,2,2012-02-27,6,2012
45.0,unknown,married,unknown,unknown,yes,no,cellular,112,1,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228.1,no,2018-03-25,48.693,-72.215,fbface96-34b9-4047-ac56-a60227c7e980,3.0,2018.0,False,27276,0,2,2012-04-13,29,2012
30.0,services,married,basic.9y,no,no,no,cellular,70,2,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228.1,no,2018-05-21,41.337,-103.1,35966a48-6845-4990-a367-e05daae480a6,5.0,2018.0,False,26297,1,2,2012-02-21,22,2012
46.0,admin.,married,university.degree,unknown,yes,no,cellular,55,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2016-07-17,24.412,-98.467,2f4c858d-8d1b-4cfd-9d93-0d80aacc093f,7.0,2016.0,False,93153,1,1,2012-05-10,5,2012
47.0,services,single,high.school,no,no,no,cellular,293,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2015-11-29,43.324,-105.79,1cdaf270-10e1-43c1-80c4-6d2182fe4ea0,11.0,2015.0,False,78937,0,2,2012-12-14,29,2012
41.0,admin.,married,university.degree,no,no,no,cellular,184,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2018-09-20,36.931,-105.972,ddbfb06c-8dde-46e0-a5e1-91ba35b8c08c,9.0,2018.0,False,75816,2,2,2012-11-10,17,2012
50.0,unknown,married,unknown,unknown,yes,no,telephone,237,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2016-01-13,40.373,-75.339,711364a5-2f33-4d61-bdd0-879c6b4ebcd9,1.0,2016.0,False,78095,1,2,2012-09-22,16,2012
60.0,technician,married,professional.course,unknown,no,no,cellular,82,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2016-04-30,37.919,-122.49,de81639e-d35f-49cb-a61d-331b62dbdf4f,4.0,2016.0,False,60996,1,2,2012-12-07,18,2012
43.0,services,married,university.degree,no,yes,no,cellular,135,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2018-05-27,48.265,-90.095,5fa99aa2-e836-4eda-adb0-3c5364a1c19c,5.0,2018.0,False,77366,2,1,2012-03-11,15,2012
44.0,blue-collar,married,unknown,unknown,yes,no,cellular,299,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2019-04-06,42.442,-110.694,a2f7874e-a801-48dc-a676-5d5b4ee0fda8,4.0,2019.0,False,31420,0,0,2012-05-17,22,2012
43.0,admin.,married,university.degree,no,yes,no,cellular,24,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2015-05-25,44.549,-115.051,3285716c-77df-453a-982b-0a1ee2090c0c,5.0,2015.0,False,60348,0,0,2012-06-06,9,2012
43.0,admin.,married,university.degree,no,no,no,cellular,497,1,999,0,nonexistent,1.4,93.918,-42.7,4.856,5228.1,no,2018-04-14,39.814,-96.349,0e3fe024-c39c-44c8-a1ed-78d7f1f66f5f,4.0,2018.0,False,145988,2,2,2012-06-07,24,2012
36.0,admin.,married,university.degree,unknown,no,no,cellular,97,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2018-10-17,30.543,-82.178,f0d5bef3-d89c-40ad-916f-e31b952a7ee3,10.0,2018.0,False,6576,2,0,2012-12-17,30,2012
38.0,services,married,high.school,no,yes,no,cellular,55,1,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228.1,no,2019-06-19,46.904,-94.801,f128a3ba-69f2-44ee-b64f-6600c3fcb287,6.0,2019.0,False,44362,1,1,2012-05-19,1,2012
41.0,admin.,married,high.school,no,yes,no,cellular,60,3,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228.1,no,2017-11-25,34.251,-120.433,f8c6568f-4e0f-4181-8c9b-d7e7110111c2,11.0,2017.0,False,32299,0,1,2012-06-28,14,2012
39.0,admin.,single,high.school,no,no,no,cellular,48,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2018-03-26,32.958,-104.148,f0d611ce-a3cf-4624-9a85-4251e8726b91,3.0,2018.0,False,7373,0,2,2012-06-06,31,2012
54.0,admin.,divorced,unknown,no,no,no,cellular,109,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2019-06-28,40.07,-80.602,93693290-99cb-425f-a372-7eea025dc8d3,6.0,2019.0,False,159208,2,1,2012-05-13,21,2012
45.0,housemaid,married,university.degree,no,no,no,cellular,132,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2016-03-15,30.274,-70.74,df3e2279-620b-4814-9671-cd9d488c59ac,3.0,2016.0,False,134967,1,2,2012-06-27,26,2012
46.0,housemaid,divorced,professional.course,unknown,no,no,cellular,167,2,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228.1,no,2017-02-10,36.964,-77.736,c383657a-c184-461b-8d01-c426eda0945a,2.0,2017.0,False,92282,0,2,2012-05-30,25,2012
43.0,admin.,married,high.school,no,yes,no,cellular,197,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2018-04-20,40.333,-91.628,08662bb1-dfb5-4ba7-a502-b2f5169466c4,4.0,2018.0,False,68865,2,1,2012-05-29,25,2012
46.0,admin.,married,high.school,no,yes,no,cellular,98,6,999,0,nonexistent,1.4,93.918,-42.7,4.858,5228.1,no,2018-02-28,48.121,-76.353,a0d8f201-6a6c-483b-b6dc-d103e34bbc8f,2.0,2018.0,False,68895,0,1,2012-06-23,26,2012
45.0,admin.,married,university.degree,no,no,no,cellular,345,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2019-03-02,42.932,-100.125,6043f543-9131-40b9-9d38-3b96cac4430c,3.0,2019.0,False,11395,2,0,2012-07-13,23,2012
36.0,services,married,high.school,unknown,no,no,cellular,165,1,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228.1,no,2018-11-16,28.536,-80.065,5a6bddbc-a66e-45dc-9f1a-9c1a50dd3af6,11.0,2018.0,False,146700,1,1,2012-01-09,12,2012
57.0,admin.,single,university.degree,no,yes,no,cellular,69,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2016-05-12,24.653,-106.964,9400d5b0-8b5b-4771-8828-18dea3ea0460,5.0,2016.0,False,65509,2,2,2012-01-14,7,2012
60.0,technician,married,professional.course,unknown,no,no,telephone,55,15,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228.1,no,2017-04-10,39.236,-85.623,b7bfbaf8-d4c1-4554-bb58-9576ef121851,4.0,2017.0,False,41794,1,2,2012-12-09,22,2012
43.0,admin.,married,high.school,no,no,no,telephone,647,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2019-07-10,37.49,-102.296,9995fb85-b63b-48ac-a05e-fa82a8e4cc98,7.0,2019.0,False,15060,0,0,2012-02-16,17,2012
57.0,admin.,single,university.degree,no,no,no,cellular,105,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2016-07-09,25.171,-91.307,54dbf3cb-ad6d-4f8f-91d5-e5766bbbb14d,7.0,2016.0,False,173884,1,0,2012-02-06,1,2012
57.0,admin.,single,university.degree,no,yes,no,cellular,33,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2019-12-22,32.215,-87.711,efd8776a-7660-4cb3-86d5-5a8c6f0fc268,12.0,2019.0,False,122310,2,0,2012-04-07,11,2012
50.0,technician,single,basic.4y,unknown,yes,no,cellular,96,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2019-12-24,31.449,-100.476,35593add-90db-48a1-8c30-f6915d025f80,12.0,2019.0,False,19095,1,0,2012-01-25,12,2012
54.0,management,married,university.degree,no,yes,no,cellular,100,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,2017-09-22,46.166,-103.291,0c02e39f-c8c6-40de-8697-1eb2c0ff9989,9.0,2017.0,False,43738,1,0,2012-03-03,12,2012
